Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
Accuretic,Quinapril/Hydrochlorothiazide,Pfizer US Pharm,328466.3,84291.0,985.0,256.0,3.8964350726,333.46832487,1283.0714844,0.0,354071.71,80439.0,932.0,229.0,4.4020746356,379.90526824,1546.1646725,0.0,311595.63,70847.0,776.0,211.0,4.3976987025,401.54076031,1476.7565403,0.0,256406.1,59908.0,643.0,169.0,4.2826001662,398.76531882,1517.195858,0.0,162706.28,37158.0,389,119.0,4.3757112551,418.26807198,1367.2796639,0,0.0217417189,0.0294264032
Accutane,Isotretinoin,"Jg Pharma, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21588.69,6010.0,127,59.0,3.5614410069,169.98968504,365.91,0,,
Acebutolol HCl,Acebutolol HCl,Marlex Pharm.,,,,,,,,,913.47,2760.0,34.0,16.0,0.342430099,26.866764706,57.091875,1.0,2669.35,6658.0,93.0,60.0,0.4117860339,28.702688172,44.489166667,0.0,1765.9,2850.0,40.0,22.0,0.6156805556,44.1475,80.268181818,1.0,5732.34,9816.0,92,63.0,0.604937755,62.308043478,90.98952381,0,-0.01744866,0.2088699618
Acebutolol HCl,Acebutolol HCl,Mylan,1414077.33,4639628.0,47007.0,12903.0,0.3048346016,30.082271364,109.59291095,0.0,1408115.98,4295127.0,42041.0,11259.0,0.3279557343,33.493874551,125.06581224,0.0,245018.67,591658.0,6502.0,3743.0,0.4101118565,37.683585051,65.460504943,0.0,170579.49,288879.0,3236.0,1322.0,0.5861877821,52.713068603,129.03138427,0.0,31814.45,55434.0,651,226.0,0.5715021253,48.870122888,140.77190265,0,-0.02505282,0.1701415397
Acebutolol HCl,Acebutolol HCl,Amneal Pharmace,1967331.93,5935445.0,65562.0,15016.0,0.3324375361,30.007198225,131.01571191,0.0,2080537.14,6049825.0,63325.0,15697.0,0.3444838986,32.854909435,132.54361598,0.0,4383488.55,9364612.0,91019.0,20749.0,0.4684831318,48.160148431,211.26264157,0.0,5554361.14,9724712.0,89977.0,20393.0,0.5719020693,61.730899452,272.36606385,0.0,5102920.97,9585398.0,86021,20105.0,0.5336414892,59.321804792,253.81352748,0,-0.06690058,0.1256020702
Acetamin-Caff-Dihydrocodeine,Acetaminophen/Caff/Dihydrocod,Xspire Pharma,514160.74,215347.0,2261.0,1130.0,2.3875918401,227.40413092,455.00950442,0.0,507947.64,203714.0,2277.0,1070.0,2.49343511,223.07757576,474.71742056,0.0,581219.08,221226.0,2783.0,1205.0,2.627263884,208.84623787,482.33948548,0.0,562256.15,203536.0,2547.0,950.0,2.7624407967,220.75231645,591.84857895,0.0,554132.58,196648.0,2524,797.0,2.817890749,219.5453962,695.27299875,0,0.0200728111,0.0422958686
Acetaminophen,Acetaminophen,Leucadia Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10881.76,32000.0,79,59.0,0.340055,137.74379747,184.43661017,0,,
Acetaminophen,Acetaminophen,Sandoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433.56,78800.0,23,17.0,0.2719994924,931.89391304,1260.7976471,1,,
Acetaminophen,Acetaminophen,B.Braun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.32,27901.0,18,,0.1276413032,197.85111111,,1,,
Acetaminophen-Codeine,Acetaminophen With Codeine,Eywa Pharma Inc,,,,,,,,,,,,,,,,,19972.21,101487.0,1664.0,1315.0,0.1895452301,12.002530048,15.187992395,0.0,1246576.17,6488988.0,117585.0,53545.0,0.1840193618,10.601489731,23.280907087,0.0,1968597.94,10189757.285,204560,93658.0,0.1835130697,9.6235722526,21.019004677,0,-0.002751298,-0.016040847
Acetaminophen-Codeine,Acetaminophen With Codeine,Ranbaxy Pharmac,1401.46,4871.0,74.0,33.0,0.2841553792,18.938648649,42.468484848,0.0,1428.87,4526.0,60.0,28.0,0.313253751,23.8145,51.031071429,0.0,245.99,886.0,15.0,,0.2776410835,16.399333333,,1.0,843.18,2715.0,37.0,14.0,0.3105635359,22.788648649,60.227142857,0.0,898.84,2409.0,27,13.0,0.3731174761,33.29037037,69.141538462,1,0.2014207497,0.0704648894
Acetaminophen-Codeine,Acetaminophen With Codeine,Pharm Assoc Inc,60919.04,2143283.645,7189.0,4972.0,0.0284249672,8.4739240506,12.252421561,0.0,55356.05,2085259.577,6807.0,4595.0,0.0265666827,8.132224181,12.047018498,0.0,45324.73,1780632.244,5933.0,4039.0,0.0253424479,7.6394286196,11.22177024,0.0,46508.96,1703867.592,5165.0,3374.0,0.0272252205,9.0046389158,13.784516894,0.0,52140.65,1787749.88,5700,3495.0,0.0288894924,9.1474824561,14.918640916,0,0.0611297847,0.0040607368
Acetaminophen-Codeine,Acetaminophen With Codeine,Teva USA,13517861.08,66600371.0,1243889.0,622814.0,0.1959538193,10.867417495,21.704491357,0.0,7238730.21,35395817.97,637845.0,328208.0,0.1984877672,11.348729252,22.055313125,0.0,4115440.23,19021116.0,358181.0,160564.0,0.207619988,11.489833995,25.631151628,0.0,1892066.79,7661236.5,140656.0,67222.0,0.232878919,13.451731814,28.146541162,0.0,504772.27,1919517.0,36945,19007.0,0.2471191139,13.662803356,26.557177356,0,0.0611484926,0.0597127299
Acetaminophen-Codeine,Acetaminophen With Codeine,Aurobindo Pharm,5218631.41,22312481.5,322079.0,162023.0,0.2258940168,16.202954586,32.209201225,0.0,7076700.58,31965612.0,570830.0,296106.0,0.2149099339,12.397212095,23.899213728,0.0,8184569.66,33710175.0,657547.0,308411.0,0.2296513281,12.447124936,26.537865575,0.0,9482246.84,32047733.0,625824.0,281716.0,0.2789545809,15.151619049,33.658886396,0.0,10973409.63,30757419.25,619101,290988.0,0.3292062087,17.724748676,37.710866531,0,0.180142687,0.0987295941
Acetaminophen-Codeine,Acetaminophen With Codeine,AHP,9480.26,32870.85,627.0,348.0,0.2866226226,15.120031898,27.242126437,0.0,3670.49,14921.0,253.0,172.0,0.2661944603,14.507865613,21.34005814,0.0,2191.04,6671.0,194.0,107.0,0.3460213684,11.294020619,20.477009346,0.0,965.57,2892.0,75.0,44.0,0.3370132765,12.874266667,21.944772727,0.0,985.45,2646.0,53,40.0,0.3418864187,18.593396226,24.63625,1,0.0144597929,0.0450638996
Acetaminophen-Codeine,Acetaminophen With Codeine,Mallinckrodt Ph,13815654.92,59790655.99,1067967.0,520126.0,0.2237731466,12.9364062,26.562130945,0.0,15574389.35,70159499.0,1298824.0,654237.0,0.2171595611,11.991146876,23.805424258,0.0,17256601.8,77841425.403,1609370.0,776859.0,0.2152249247,10.722582004,22.213299711,0.0,22732317.68,89972869.999,1850142.0,828026.0,0.2418514512,12.286796192,27.453627881,0.0,25772030.28,85874052.5,1780806,807498.0,0.2848486152,14.472115593,31.915906021,0,0.1777833617,0.0621883552
Acetaminophen-Codeine,Acetaminophen With Codeine,Amneal Pharmace,7137015.05,40945429.0,856445.0,487051.0,0.1743055385,8.3333022553,14.653527146,0.0,6794065.87,32731571.5,712431.0,407908.0,0.2075691926,9.536454576,16.655877968,0.0,3590713.73,17035577.0,413784.0,241196.0,0.2107773473,8.6777490913,14.887119728,0.0,1297315.46,4978281.0,114629.0,60660.0,0.2605950648,11.317515288,21.386670953,0.0,1214817.01,3993647.0,95455,51220.0,0.3041873781,12.726593788,23.717630027,0,0.167279888,0.1493637631
Acetaminophen-Codeine,Acetaminophen With Codeine,Qualitest/Par P,634185.97,2720442.0,48131.0,27226.0,0.2272625051,13.176247533,23.293394917,0.0,1270749.02,5618034.0,100054.0,58862.0,0.2190650301,12.700631859,21.588614386,0.0,1908193.35,7623196.0,136897.0,66069.0,0.2367937984,13.938898223,28.881825818,0.0,1289595.54,4902448.0,106659.0,57100.0,0.2516249545,12.090827216,22.584860595,0.0,140276.42,448536.0,10070,6447.0,0.2958990795,13.930131082,21.758402358,0,0.1759528386,0.0682034005
Acetaminophen-Codeine,Acetaminophen With Codeine,Hi-Tech/Akorn C,197221.29,8076500.375,25789.0,17389.0,0.0244182121,7.6474966071,11.341726954,0.0,170114.39,6544761.246,20723.0,13586.0,0.0259907831,8.2089654008,12.521300604,0.0,127172.31,5086526.314,16464.0,10576.0,0.0250031383,7.7242656706,12.024613275,0.0,110596.95,4400883.834,12755.0,7376.0,0.0251294674,8.670870247,14.994163503,0.0,99808.93,3954194.0,11024,6442.0,0.0252537928,9.0537853774,15.493469419,0,0.0049473955,0.0084472542
Acetazolamide,Acetazolamide,AHP,29383.79,12578.0,262.0,65.0,2.3361257752,112.15187023,452.05830769,0.0,6569.86,3277.0,76.0,30.0,2.0048397925,86.445526316,218.99533333,0.0,8149.46,3515.0,73.0,27.0,2.3184807966,111.63643836,301.83185185,0.0,5762.57,4302.0,70.0,26.0,1.3395095305,82.322428571,221.63730769,0.0,6345.1,3435.0,30,21.0,1.8471906841,211.50333333,302.14761905,0,0.3790052569,-0.05701697
Acetazolamide,Acetazolamide,Marlex Pharm.,5197.48,1936.0,31.0,12.0,2.6846487603,167.66064516,433.12333333,0.0,1860.29,812.0,16.0,11.0,2.2909975369,116.268125,169.11727273,1.0,768.52,412.0,15.0,,1.8653398058,51.234666667,,1.0,1444.38,979.0,22.0,12.0,1.4753626149,65.653636364,120.365,1.0,2305.64,1877.0,31,,1.2283644113,74.375483871,,0,-0.167415252,-0.17754918
Acetazolamide,Acetazolamide,Novitium Pharma,,,,,,,,,,,,,,,,,,,,,,,,,295326.62,248575.0,2399.0,1473.0,1.1877933245,123.10405169,200.4932926,0.0,853683.62,814148.0,8930,3837.0,1.0463955814,95.597269877,222.48726088,0,-0.119042379,-0.119042379
Acetazolamide,Acetazolamide,Eywa Pharma Inc,,,,,,,,,,,,,,,,,,,,,,,,,387983.35,208885.0,2089.0,1051.0,1.8552623256,185.72683102,369.15637488,0.0,519906.75,371133.0,5029,2040.0,1.4221919763,103.38173593,254.85625,0,-0.233428094,-0.233428094
Acetazolamide,Acetazolamide,Breckenridge,,,,,,,,,,,,,,,,,,,,,,,,,11364.73,8626.0,99.0,95.0,1.3138690025,114.79525253,119.62873684,0.0,372212.71,268209.75,4418,2219.0,1.3820546556,84.249142146,167.73894096,0,0.0518968429,0.0518968429
Acetazolamide,Acetazolamide,Avet Pharmaceut,1807472.15,1020629.5,16946.0,8197.0,1.7663467858,106.66069574,220.50410516,0.0,5917901.72,3470475.5,50658.0,21365.0,1.6798470658,116.82067433,276.99048537,0.0,4646102.85,2816894.25,43272.0,19216.0,1.6239726621,107.36972754,241.78303757,0.0,4973387.97,3145643.0,45067.0,15287.0,1.577478024,110.3554257,325.33446523,0.0,2925325.7,3372224.33,47435,18737.0,0.8639220284,61.670195004,156.12561776,0,-0.452339738,-0.16372398
Acetazolamide,Acetazolamide,Strides Pharma,,,,,,,,,1824542.64,1150653.5,17045.0,7608.0,1.5846774129,107.04268935,239.81895899,0.0,4609348.39,3078088.5,45957.0,19593.0,1.4928014505,100.29698174,235.25485582,0.0,4521544.65,3102218.5,44560.0,17838.0,1.4550542987,101.47093021,253.47822906,0.0,4820758.76,4487466.5,63163,27023.0,1.0730631381,76.322510964,178.39465492,0,-0.262527083,-0.121864632
Acetazolamide,Acetazolamide,Lannett Co. Inc,12241394.95,6542148.0,98059.0,35386.0,1.8711583642,124.83703638,345.93892924,0.0,6754653.43,3845924.357,60028.0,25833.0,1.7563146861,112.52504548,261.47382921,0.0,5107084.73,2949002.0,43016.0,17980.0,1.7318010398,118.72523549,284.04253226,0.0,4411455.68,3034477.0,41121.0,15490.0,1.4537779261,107.27987354,284.79378179,0.0,1351156.49,1137609.0,17489,9353.0,1.1877160694,77.257504145,144.46236395,0,-0.183014099,-0.107413073
Acetazolamide,Acetazolamide,Lifestar Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753686.99,1439697.0,19758,9015.0,1.2161840289,88.758325235,194.52989351,0,,
Acetazolamide,Acetazolamide,Taro Pharm USA,12491621.23,6669081.201,110619.0,43484.0,1.858054689,112.92473472,287.26936873,0.0,10673310.8,6410401.733,105782.0,42709.0,1.6503559041,100.89912083,249.90776651,0.0,9680020.96,6245983.5,98574.0,42168.0,1.5356040406,98.200549435,229.5584557,0.0,7573661.59,5000817.5,65334.0,26958.0,1.5076339857,115.9222088,280.94300727,0.0,3986926.05,3202570.75,42028,20895.0,1.2311767666,94.863568335,190.80765973,0,-0.183371575,-0.097773706
Acetazolamide,Acetazolamide,"Trupharma, LLC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.01,1061.0,11,11.0,0.7922170423,69.637272727,69.637272727,1,,
Acetazolamide,Acetazolamide,Major Pharmaceu,,,,,,,,,,,,,,,,,8557.12,3790.0,65.0,48.0,2.2578153034,131.648,178.27333333,0.0,18077.84,9435.0,124.0,81.0,1.9160402756,145.78903226,223.18320988,0.0,6599.01,4172.0,83,57.0,1.5817377756,79.506144578,115.77210526,0,-0.174475716,-0.163004666
Acetazolamide ER,Acetazolamide,Avet Pharmaceut,5370080.77,2311529.0,43625.0,17504.0,2.3231725711,123.09640734,306.79163448,0.0,3587559.57,1818343.0,33761.0,15291.0,1.9729828586,106.26342733,234.61902884,0.0,4180410.02,2335985.0,38665.0,18826.0,1.7895705752,108.11871253,222.05513758,0.0,2407328.07,1436281.0,20706.0,10429.0,1.6760843247,116.2623428,230.83019177,0.0,1278327.35,1204731.0,16403,8538.0,1.0610894465,77.932533683,149.72210705,0,-0.36692359,-0.177913283
Acetazolamide ER,Acetazolamide,"Micro Labs USA,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126293.46,90278.0,1429,709.0,1.398939498,88.378908328,178.12899859,0,,
Acetazolamide ER,Acetazolamide,Ingenus Pharmac,21538.01,8860.0,120.0,111.0,2.4309266366,179.48341667,194.03612613,0.0,1874188.51,948289.0,15245.0,6243.0,1.9763895922,122.93791473,300.20639276,0.0,2851043.5,1582804.0,25874.0,10210.0,1.8012612427,110.18951457,279.24030362,0.0,3907170.19,2471865.286,37129.0,13023.0,1.5806566046,105.23230332,300.02074714,0.0,2420341.74,1819271.0,28639,12319.0,1.3303909863,84.512089808,196.47225749,0,-0.158330163,-0.139894232
Acetazolamide ER,Acetazolamide,Zydus Pharmaceu,4409153.3,1868322.0,33401.0,15232.0,2.3599536375,132.00662555,289.4664719,0.0,3473330.98,1680134.232,29130.0,14029.0,2.0672937399,119.23552969,247.58222111,0.0,775713.6,401395.0,7849.0,4827.0,1.9325442519,98.829608867,160.70304537,0.0,412605.84,223956.0,3283.0,1820.0,1.8423522478,125.67951264,226.70650549,0.0,1636985.71,1090385.0,15766,7671.0,1.5012914796,103.83012242,213.39925825,0,-0.185122453,-0.106919952
Acetazolamide ER,Acetazolamide,Nostrum Laborat,525283.06,233225.0,3962.0,1759.0,2.2522588059,132.58027764,298.62595793,0.0,438464.49,253159.0,4262.0,2038.0,1.7319727523,102.87763726,215.14449951,0.0,1158141.13,692312.0,11176.0,5372.0,1.6728601122,103.627517,215.58844564,0.0,1804322.51,1133871.0,17553.0,6806.0,1.5912943448,102.79282801,265.10762709,0.0,1894527.56,1244124.0,19707,8601.0,1.5227803338,96.134752119,220.26828973,0,-0.043055523,-0.093214136
Acetazolamide ER,Acetazolamide,Alembic Pharmac,,,,,,,,,,,,,,,,,,,,,,,,,1469.05,697.0,15.0,,2.1076757532,97.936666667,,1.0,2024.98,713.0,18,,2.8400841515,112.49888889,,1,0.347495765,0.347495765
Acetic Acid*,Acetic Acid,"Trupharma, LLC.",,,,,,,,,,,,,,,,,,,,,,,,,79658.7,44720.0,2817.0,2552.0,1.7812768336,28.277848775,31.214224138,0.0,199424.8,115880.0,7327,6242.0,1.7209596134,27.217797188,31.948862544,0,-0.033861789,-0.033861789
Acetic Acid*,Acetic Acid,Hospira/Icu Med,346219.7,24311383.0,18161.0,3775.0,0.0142410533,19.063911679,91.713827815,0.0,284434.66,20083564.668,14841.0,3632.0,0.0141625585,19.165464591,78.313507709,0.0,329339.0,22367798.001,17033.0,3962.0,0.0147238007,19.335349028,83.124432105,0.0,167819.41,11152145.0,8667.0,2578.0,0.0150481732,19.363033345,65.096745539,0.0,31515.98,2590390.0,1648,660.0,0.0121665,19.123774272,47.751484848,0,-0.191496547,-0.038596082
Acetic Acid*,Acetic Acid,Baxter Healthca,118817.33,16979912.664,10204.0,2716.0,0.006997523,11.644191494,43.747175994,0.0,144508.04,19840913.0,11934.0,3293.0,0.0072833362,12.108935814,43.883401154,0.0,131401.76,17274508.667,10996.0,3112.0,0.0076066858,11.949959985,42.224215938,0.0,113042.7,14678600.001,9182.0,2911.0,0.0077011908,12.311337399,38.832944005,0.0,150412.73,18509783.0,11921,3505.0,0.0081261207,12.617459106,42.913760342,0,0.055177156,0.0380893426
Acetic Acid*,Acetic Acid,Rising Pharm,,,,,,,,,,,,,,,,,58233.73,35861.0,2279.0,2099.0,1.6238735674,25.552316806,27.743558838,0.0,5456.87,3026.0,180.0,156.0,1.8033278255,30.315944444,34.979935897,0.0,948.45,510.0,32,28.0,1.8597058824,29.6390625,33.873214286,0,0.0312633433,0.0701533764
Acetic Acid*,Acetic Acid,Morton Grove Ph,465849.07,291601.0,18413.0,14992.0,1.5975564899,25.300009233,31.073177028,0.0,553127.97,338714.0,21541.0,17690.0,1.6330236424,25.677915139,31.267833239,0.0,261528.83,158728.2,10146.0,8916.0,1.647651961,25.776545437,29.332529161,0.0,256528.37,152149.0,9613.0,7829.0,1.6860338878,26.685568501,32.766428663,0.0,300086.38,182047.0,11600,9357.0,1.6484005779,25.869515517,32.070789783,0,-0.022320613,0.0078633054
Acetic Acid*,Acetic Acid,B.Braun,25457.62,5093636.0,2717.0,750.0,0.0049979268,9.3697534045,33.943493333,0.0,43188.85,8378572.5,4572.0,1237.0,0.0051546788,9.44638014,34.914187551,0.0,53852.22,9429484.0,5259.0,1587.0,0.0057110463,10.240011409,33.933345936,0.0,87018.7,12791450.0,7492.0,2235.0,0.00680288,11.614882541,38.934541387,0.0,81833.99,11389170.286,6647,2111.0,0.007185246,12.311417181,38.765509237,0,0.0562064783,0.0949970187
Acetic Acid*,Acetic Acid,Hi-Tech/Akorn C,421729.04,266490.5,16681.0,13513.0,1.5825293585,25.28199988,31.209134907,0.0,480431.98,294078.0,18560.0,15016.0,1.6336889533,25.88534375,31.994671018,0.0,549939.65,340907.6,21758.0,18118.0,1.6131633616,25.275284953,30.353220554,0.0,556408.95,336360.0,21568.0,17638.0,1.6542066536,25.797892711,31.546034131,0.0,485125.39,302833.0,19375,15759.0,1.6019568211,25.038729806,30.784021194,0,-0.031586037,0.0030550242
Acetylcysteine*,Acetylcysteine,App/Fresenius K,1012346.95,1051778.0,14076.0,4706.0,0.9677780373,71.920073174,215.11834892,0.0,502478.88,507152.0,6795.0,2726.0,0.9911208621,73.948326711,184.32827586,0.0,638408.77,681198.75,8657.0,2849.0,0.9438118331,73.744804205,224.08170235,0.0,578066.08,623431.5,7196.0,2326.0,0.9301890491,80.331584213,248.52368014,0.0,535380.02,685560.974,7478,2213.0,0.7816728725,71.594011768,241.92499774,0,-0.159662358,-0.051991307
Acetylcysteine*,Acetylcysteine,Hospira/Pfizer,277121.69,740726.47,8835.0,2963.0,0.3741335888,31.366348613,93.527401282,0.0,356230.36,975593.0,11378.0,3395.0,0.3651967146,31.308697486,104.92794109,0.0,452412.58,1240980.0,14755.0,4098.0,0.3646636634,30.661645544,110.39838458,0.0,322745.03,858801.78,9196.0,2578.0,0.3758378361,35.096240757,125.19202095,0.0,146652.01,378317.554,4080,1393.0,0.3876408384,35.944120098,105.27782484,0,0.0314045078,0.008906003
Acetylcysteine*,Acetylcysteine,Sagent Pharmace,,,,,,,,,,,,,,,,,9337.96,2310.0,22.0,11.0,4.0424069264,424.45272727,848.90545455,1.0,11082.2,2820.0,37.0,,3.929858156,299.51891892,,0.0,7641.06,2055.0,66,14.0,3.7182773723,115.77363636,545.79,1,-0.053839293,-0.040928739
Acetylcysteine*,Acetylcysteine,Perrigo/Padagis,263422.6,54245.0,480.0,259.0,4.8561637017,548.79708333,1017.0756757,0.0,402533.84,81016.5,728.0,286.0,4.9685414699,552.9310989,1407.460979,0.0,153754.04,33642.0,366.0,132.0,4.57030022,420.09300546,1164.8033333,0.0,165831.72,38921.0,234.0,76.0,4.2607260862,708.6825641,2181.9963158,0.0,157259.07,33407.111,193,61.0,4.707353174,814.8138342,2578.017541,0,0.1048241729,-0.007750552
Acetylcysteine*,Acetylcysteine,Auromedics Phar,15583.59,2454.0,23.0,12.0,6.3502811736,677.5473913,1298.6325,1.0,48903.26,7557.0,99.0,36.0,6.4712531428,493.97232323,1358.4238889,0.0,24495.12,4602.0,91.0,26.0,5.3227118644,269.17714286,942.12,0.0,20379.86,4494.0,66.0,25.0,4.5349043169,308.78575758,815.1944,0.0,44968.55,8976.0,61,22.0,5.0098651961,737.18934426,2044.025,0,0.1047344874,-0.057550103
Acetylcysteine*,Acetylcysteine,Fresenius Kabi*,28078.29,6317.0,80.0,53.0,4.4448773152,350.978625,529.7790566,1.0,51600.21,9675.0,127.0,56.0,5.3333550388,406.30086614,921.43232143,0.0,31442.39,7468.0,67.0,32.0,4.3754904696,469.28940299,982.5746875,0.0,26718.76,41616.0,411.0,151.0,0.6373475914,65.009148418,176.94543046,0.0,12101.01,27475.0,330,122.0,0.4357394062,36.669727273,99.188606557,0,-0.316323758,-0.440446309
Acetylcysteine*,Acetylcysteine,Amer. Regent,760411.52,419616.99,5480.0,1809.0,1.8581239401,138.76122628,420.34909895,0.0,730470.03,413993.5,4966.0,1664.0,1.819154446,147.09424688,438.98439303,0.0,671811.82,399407.25,4092.0,1239.0,1.7577925128,164.17688661,542.22100081,0.0,621902.12,386305.0,3746.0,1035.0,1.7311378059,166.01765083,600.87161353,0.0,691934.95,476156.0,4451,1207.0,1.5012518555,155.45606605,573.26839271,0,-0.132794714,-0.05192058
Aciphex,Rabeprazole Sodium,Eisai/ Woodward,25305061.08,1495019.0,21943.0,4461.0,16.926247145,1153.2179319,5672.5086483,0.0,22178234.16,1299928.0,18579.0,3781.0,17.061125047,1193.7259357,5865.7059402,0.0,19678260.33,1153216.0,15888.0,3324.0,17.063811402,1238.561199,5920.0542509,0.0,18095334.51,1065105.0,13926.0,2940.0,16.989249426,1299.392109,6154.8756837,0.0,16176125.3,906690.0,11451,2504.0,17.840855529,1412.6386604,6460.1139377,0,0.0501261758,0.0132433209
Acitretin,Acitretin,Avkare,10672.92,582.0,18.0,15.0,18.261674342,592.94,711.528,1.0,583832.34,35220.0,1034.0,368.0,16.581746832,564.63475822,1586.5009239,0.0,657387.56,46026.0,1374.0,495.0,14.313692622,478.44800582,1328.0556768,0.0,567093.51,42786.0,1268.0,423.0,13.255865126,447.23462934,1340.6465957,0.0,376440.77,31007.0,904,306.0,12.131965424,416.41678097,1230.1985948,0,-0.084785089,-0.097187336
Acitretin,Acitretin,Mylan,5325435.09,268998.0,7402.0,2169.0,19.863265435,719.45894218,2455.2490041,0.0,6806742.23,397766.0,10785.0,2670.0,17.136465664,631.1304803,2549.3416592,0.0,6689589.8,466897.0,12730.0,3074.0,14.376030778,525.49802042,2176.1840599,0.0,6629055.32,471372.0,12027.0,2925.0,14.113972513,551.18111915,2266.3436991,0.0,5961667.83,463489.0,11213,2889.0,12.899774879,531.67464818,2063.5748806,0,-0.086028057,-0.102296597
Acitretin,Acitretin,Amneal Pharmace,1191125.23,59279.0,1789.0,918.0,20.230129308,665.80504751,1297.522037,0.0,3763655.63,224645.0,6515.0,2100.0,16.862903766,577.69081044,1792.2169667,0.0,5283061.92,358814.0,10155.0,2750.0,14.762911636,520.24243427,1921.1134255,0.0,5394313.03,391357.0,10422.0,3033.0,13.857642458,517.58904529,1778.5403989,0.0,4432839.4,337864.0,8938,2378.0,13.148304918,495.95428507,1864.104037,0,-0.051187461,-0.102121077
Acitretin,Acitretin,Prasco Labs,3893531.83,189639.0,5672.0,2004.0,20.551470321,686.44778385,1942.8801547,0.0,2885523.35,166575.0,4929.0,1511.0,17.329873852,585.41759992,1909.6779285,0.0,676158.76,43780.0,1298.0,668.0,15.503362471,520.92354391,1012.2137126,0.0,576828.64,39192.0,1029.0,469.0,14.737238567,560.57205053,1229.9118124,0.0,153888.69,10856.0,302,159.0,14.175270153,509.56519868,967.85339623,0,-0.038132545,-0.088677461
Acitretin,Acitretin,Teva USA,6662185.27,318613.0,7966.0,2528.0,21.034317786,836.32755084,2635.3580973,0.0,4598592.73,261833.0,7276.0,2038.0,17.606289831,632.02209043,2256.4243032,0.0,4265304.76,255481.0,7117.0,1960.0,16.764183364,599.31217648,2176.175898,0.0,1508230.98,92870.0,2389.0,1093.0,16.243600352,631.32313939,1379.9002562,0.0,166954.24,11548.0,315,115.0,14.380715824,530.01346032,1451.776,0,-0.114684213,-0.090687799
Acitretin,Acitretin,Sigmapharm Labo,8309235.05,441783.0,10846.0,3344.0,18.930720796,766.11055228,2484.8190939,0.0,6332716.47,411298.0,10143.0,2721.0,15.568519483,624.34353446,2327.3489416,0.0,6034527.99,429709.43,12606.0,2812.0,14.1332376,478.70283912,2145.9914616,0.0,8898288.13,640586.519,16758.0,4242.0,13.947099827,530.98747643,2097.663397,0.0,10352651.29,823686.341,20144,4792.0,12.63418355,513.93225228,2160.4030238,0,-0.094135433,-0.096152819
Actemra Actpen,Tocilizumab,"Genentech, Inc.",,,,,,,,,,,,,,,,,17195137.67,14862.3,4465.0,1177.0,1156.9634357,3851.0946629,14609.292838,0.0,56276920.52,47067.5,14203.0,2740.0,1195.6641105,3962.3263057,20539.022088,0.0,93002648.89,74932.9,24049,4442.0,1241.1457302,3867.2148069,20937.111412,0,0.0380387931,0.0357419626
Actemra*,Tocilizumab,"Genentech, Inc.*",86368360.18,151287.1,27269.0,4696.0,906.78501118,3167.2727339,18391.899527,0.0,130523440.19,185715.59,36098.0,5786.0,1015.8246933,3615.8080833,22558.492947,0.0,132676233.62,198566.9,35738.0,5446.0,1017.941604,3712.4694616,24362.143522,0.0,127856836.18,191010.1,32917.0,4668.0,1050.2799825,3884.2189805,27390.067734,0.0,123904981.19,186777.1,32334,5123.0,1095.3506436,3832.0338093,24186.020142,0,0.0429129964,0.0483642644
