456,Amiodarone HCl*,Amiodarone HCl,Advagen Pharma
457,Amiodarone HCl*,Amiodarone HCl,AHP
458,Amitiza,Lubiprostone,Takeda Pharmace
459,Amitriptyline HCl,Amitriptyline HCl,Major Pharmaceu
460,Amitriptyline HCl,Amitriptyline HCl,Lifestar Pharma
461,Amitriptyline HCl,Amitriptyline HCl,Accord Healthca
462,Amitriptyline HCl,Amitriptyline HCl,Zydus Pharmaceu
463,Amitriptyline HCl,Amitriptyline HCl,Unichem Pharmac
464,Amitriptyline HCl,Amitriptyline HCl,Sun Pharmaceuti
465,Amitriptyline HCl,Amitriptyline HCl,Sandoz
466,Amitriptyline HCl,Amitriptyline HCl,Qualitest/Par P
467,Amitriptyline HCl,Amitriptyline HCl,Northstar Rx Ll
468,Amitriptyline HCl,Amitriptyline HCl,Mylan Instituti
469,Amitriptyline HCl,Amitriptyline HCl,Mylan
470,Amlodipine Besylate,Amlodipine Besylate,Zydus Pharmaceu
471,Amlodipine Besylate,Amlodipine Besylate,Unichem Pharmac
472,Amlodipine Besylate,Amlodipine Besylate,Mckesson Packag
473,Amlodipine Besylate,Amlodipine Besylate,Major Pharmaceu
474,Amlodipine Besylate,Amlodipine Besylate,Legacy Pharmace
475,Amlodipine Besylate,Amlodipine Besylate,Greenstone LLC.
476,Amlodipine Besylate,Amlodipine Besylate,Epic Pharma LLC
477,Amlodipine Besylate,Amlodipine Besylate,Dr.Reddy'S Lab
478,Amlodipine Besylate,Amlodipine Besylate,Marlex Pharm.
479,Amlodipine Besylate,Amlodipine Besylate,"Cipla USA, Inc."
480,Amlodipine Besylate,Amlodipine Besylate,Caraco/Sun Phar
481,Amlodipine Besylate,Amlodipine Besylate,Biomes Pharmace
482,Amlodipine Besylate,Amlodipine Besylate,Bi-Coastal Phar
483,Amlodipine Besylate,Amlodipine Besylate,Aurobindo Pharm
484,Amlodipine Besylate,Amlodipine Besylate,Ascend Laborato
485,Amlodipine Besylate,Amlodipine Besylate,Exelan Pharmace
486,Amlodipine Besylate,Amlodipine Besylate,Lupin Pharmaceu
487,Amlodipine Besylate,Amlodipine Besylate,Aci Healthcare
488,Amlodipine Besylate,Amlodipine Besylate,AHP
489,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,Sandoz
490,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,Rising Pharm
491,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,Lupin Pharmaceu
492,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,Dr.Reddy'S Lab
493,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,Bluepoint Labor
494,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,Aurobindo Pharm
495,Amlodipine-Atorvastatin,Amlodipine/Atorvastatin,Mylan
496,Amlodipine-Atorvastatin,Amlodipine/Atorvastatin,Greenstone/Pras
497,Amlodipine-Atorvastatin,Amlodipine/Atorvastatin,Dr.Reddy'S Lab
498,Amlodipine-Atorvastatin,Amlodipine/Atorvastatin,Apotex Corp
499,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,Torrent Pharmac
500,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,Sun Pharmaceuti
501,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,"Micro Labs USA,"
502,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,Macleods Pharma
503,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,Glenmark Pharma
504,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,Aurobindo Pharm
505,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,Ascend Laborato
506,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,Alembic Pharmac
507,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,Ajanta Pharma L
508,Amlodipine-Valsartan,Amlodipine Besylate/Valsartan,Par Pharm.
509,Amlodipine-Valsartan,Amlodipine Besylate/Valsartan,Mylan
510,Amlodipine-Valsartan,Amlodipine Besylate/Valsartan,Lupin Pharmaceu
511,Amlodipine-Valsartan,Amlodipine Besylate/Valsartan,Gavis/Lupin
512,Amlodipine-Valsartan,Amlodipine Besylate/Valsartan,Aurobindo Pharm
513,Amlodipine-Valsartan,Amlodipine Besylate/Valsartan,Alembic Pharmac
514,Amlodipine-Valsartan-HCTZ,Amlodipine/Valsartan/HCThiazid,Par Pharm.
515,Amlodipine-Valsartan-HCTZ,Amlodipine/Valsartan/HCThiazid,Lupin Pharmaceu
516,Amlodipine-Valsartan-HCTZ,Amlodipine/Valsartan/HCThiazid,Aurobindo Pharm
517,Ammonium Lactate,Ammonium Lactate,Taro Pharm USA
518,Ammonium Lactate,Ammonium Lactate,Perrigo/Padagis
519,Amnesteem,Isotretinoin,Mylan
520,Amondys-45,Casimersen,Sarepta Therape
521,Amoxapine,Amoxapine,Actavis/Teva
522,Amoxicillin,Amoxicillin,West-Ward/Hikma
523,Amoxicillin,Amoxicillin,Teva USA
524,Amoxicillin,Amoxicillin,Sandoz
525,Amoxicillin,Amoxicillin,Rising Pharm
526,Amoxicillin,Amoxicillin,Pd-Rx Pharm
527,Amoxicillin,Amoxicillin,Northstar Rx Ll
528,Amoxicillin,Amoxicillin,Neopharma Inc
529,Amoxicillin,Amoxicillin,Bi-Coastal Phar
530,Amoxicillin,Amoxicillin,Aurobindo Pharm
531,Amoxicillin,Amoxicillin,American Antibi
532,Amoxicillin-Clavulanate Pot ER,Amoxicillin/Potassium Clav,Sandoz
533,Amoxicillin-Clavulanate Pot ER,Amoxicillin/Potassium Clav,Dr.Reddy'S Lab
534,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,West-Ward/Hikma
535,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,Teva USA
536,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,Sandoz
537,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,Northstar Rx Ll
538,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,Morton Grove Ph
539,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,"Micro Labs USA,"
540,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,Dr.Reddy'S Lab
541,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,Aurobindo Pharm
542,Amphetamine Sulfate,Amphetamine Sulfate,Lannett Co. Inc
543,Amphetamine Sulfate,Amphetamine Sulfate,Granules Pharma
544,Amphetamine Sulfate,Amphetamine Sulfate,Dr.Reddy'S Lab
545,Amphetamine Sulfate,Amphetamine Sulfate,Amneal Pharmace
546,Amphotericin B,Amphotericin B,X-Gen Pharmaceu
547,Ampicillin Sodium*,Ampicillin Sodium,WG Critical Car
548,Ampicillin Sodium*,Ampicillin Sodium,Sandoz/Premier
549,Ampicillin Sodium*,Ampicillin Sodium,Sandoz/Novaplus*
550,Ampicillin Sodium*,Ampicillin Sodium,Sandoz*
551,Ampicillin Sodium*,Ampicillin Sodium,Sagent Pharmace
552,Ampicillin Sodium*,Ampicillin Sodium,Piramal Critica
553,Ampicillin Sodium*,Ampicillin Sodium,Mylan Instituti
554,Ampicillin Sodium*,Ampicillin Sodium,Methapharm Inc
555,Ampicillin Sodium*,Ampicillin Sodium,Hospira/Pfizer
556,Ampicillin Sodium*,Ampicillin Sodium,Fresenius Kabi
557,Ampicillin Sodium*,Ampicillin Sodium,"Civica, Inc."
558,Ampicillin Sodium*,Ampicillin Sodium,Auromedics Phar
559,Ampicillin Sodium*,Ampicillin Sodium,Athenex Pharmac
560,Ampicillin Trihydrate,Ampicillin Trihydrate,Sandoz
561,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,Xellia Pharmace
562,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,West-Ward/Hikma
563,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,WG Critical Car
564,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,Sagent Pharmace
565,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,Piramal Critica
566,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,Mylan Instituti
567,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,Meitheal Pharma
568,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,Hospira/Pfizer*
569,Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,Auromedics Phar
570,Ampyra,Dalfampridine,Acorda Therapeu
571,Amrix,Cyclobenzaprine HCl,Teva USA
572,Amzeeq,Minocycline HCl,Vyne/Journey
573,Anafranil,Clomipramine HCl,Mallinckrodt Ph
574,Anagrelide HCl,Anagrelide HCl,Torrent Pharmac
575,Anagrelide HCl,Anagrelide HCl,Teva USA
576,Analpram HC*,Hydrocortisone/Pramoxine,Sebela Pharmace*
577,Anaspaz,Hyoscyamine Sulfate,B.F Ascher & Co
578,Anastrozole,Anastrozole,Yiling Pharmace
579,Anastrozole,Anastrozole,Teva USA
580,Anastrozole,Anastrozole,Rising Pharm
581,Anastrozole,Anastrozole,Zydus Pharmaceu
582,Anastrozole,Anastrozole,Major Pharmaceu
583,Anastrozole,Anastrozole,Breckenridge
584,Anastrozole,Anastrozole,Bluepoint Labor
585,Anastrozole,Anastrozole,Avkare
586,Anastrozole,Anastrozole,Aurobindo Pharm
587,Anastrozole,Anastrozole,Apotex Corp
588,Anastrozole,Anastrozole,Accord Healthca
589,Anastrozole,Anastrozole,AHP
590,Androderm,Testosterone,Allergan Inc.
591,Androgel,Testosterone,Abbvie US LLC
592,Angeliq,Drospirenone/Estradiol,"Bayer,Pharm Div"
593,Annovera,Segesterone Ac/Ethin Estradiol,Therapeuticsmd
594,Anoro Ellipta,Umeclidinium Brm/Vilanterol Tr,Glaxosmithkline
595,Antara,Fenofibrate,Lupin Pharma
596,Antara,Micronized,Lupin Pharma
597,Antivert,Meclizine HCl,Casper Pharma L
598,Anucort-HC,Hydrocortisone Acetate,Cosette Pharmac
599,Anusol-HC,Hydrocortisone,Salix Pharmaceu
600,Apexicon E,Diflorasone Diacet/Emollient,Sandoz
601,Apidra,Insulin Glulisine,Sanofi-Aventis
602,Apidra Solostar,Insulin Glulisine,Sanofi-Aventis
603,Aplenzin,Bupropion HBr,Bausch Health U
604,Apokyn,Apomorphine HCl,US World/Supern
605,Apraclonidine HCl,Apraclonidine HCl,Sandoz
606,Apraclonidine HCl,Apraclonidine HCl,Akorn Inc.
607,Aprepitant,Aprepitant,Torrent Pharmac
608,Aprepitant,Aprepitant,Sandoz
609,Aprepitant,Aprepitant,Glenmark Pharma
610,Apri,Desogestrel-Ethinyl Estradiol,Teva USA
611,Apriso,Mesalamine,Salix Pharmaceu
612,Aptensio XR,Methylphenidate HCl,Rhodes Pharmace
613,Aptiom,Eslicarbazepine Acetate,Sunovion Pharma
614,Aptivus,Tipranavir,Boehringer Ing.
615,Aralast NP,Alpha-1-Proteinase Inhibitor,Baxalta US Inc.
616,Aranelle,Norethindrone-Ethin. Estradiol,Teva USA
617,Aranesp,Darbepoetin Alfa In Polysorbat,Amgen
618,Arava,Leflunomide,Sanofi-Aventis
619,Arazlo,Tazarotene,Bausch Health U
620,Arcalyst,Rilonacept,Regeneron Pharm
621,Arcalyst,Rilonacept,Kiniksa Pharmac
622,Arestin,Minocycline HCl Microspheres,Orapharma
623,Arformoterol Tartrate,Arformoterol Tartrate,Slate Run Pharm
624,Arformoterol Tartrate,Arformoterol Tartrate,Lupin Pharmaceu
625,Arformoterol Tartrate,Arformoterol Tartrate,Glenmark Pharma
626,Arformoterol Tartrate,Arformoterol Tartrate,"Cipla USA, Inc."
627,Aricept,Donepezil HCl,Eisai Inc.
628,Arikayce,Amikacin Liposomal/Neb.Accessr,Insmed Incorpor
629,Arimidex,Anastrozole,Ani Pharmaceuti
630,Aripiprazole,Aripiprazole,Xlcare Pharmace
631,Aripiprazole,Aripiprazole,Vistapharm
632,Aripiprazole,Aripiprazole,Torrent Pharmac
633,Aripiprazole,Aripiprazole,Silarx/Lannett
634,Aripiprazole,Aripiprazole,Safecor Health
635,Aripiprazole,Aripiprazole,Northstar Rx Ll
636,Aripiprazole,Aripiprazole,Major Pharmaceu
637,Aripiprazole,Aripiprazole,Macleods Pharma
638,Aripiprazole,Aripiprazole,Exelan Pharmace
639,Aripiprazole,Aripiprazole,Dr.Reddy'S Lab
640,Aripiprazole,Aripiprazole,Solco Healthcar
641,Aripiprazole,Aripiprazole,Camber Pharmace
642,Aripiprazole,Aripiprazole,Aurobindo Pharm
643,Aripiprazole,Aripiprazole,Ascend Laborato
644,Aripiprazole,Aripiprazole,Apotex Corp
645,Aripiprazole,Aripiprazole,Amneal Pharmace
646,Aripiprazole,Aripiprazole,Alembic Pharmac
647,Aripiprazole,Aripiprazole,Ajanta Pharma L
648,Aripiprazole,Aripiprazole,Accord Healthca
649,Aripiprazole,Aripiprazole,AHP
650,Aripiprazole ODT,Aripiprazole,"Orchidpharma, I"
651,Aripiprazole ODT,Aripiprazole,Dr.Reddy'S Lab
652,Aripiprazole ODT,Aripiprazole,Alembic Pharmac
653,Aristada,Aripiprazole Lauroxil,Alkermes Inc
654,Aristada Initio,Aripiprazole Lauroxil,Alkermes Inc
655,Aristada Initio,Submicr.,Alkermes Inc
656,Arixtra,Fondaparinux Sodium,Mylan Instituti
657,Armodafinil,Armodafinil,Teva USA
658,Armodafinil,Armodafinil,Sandoz
659,Armodafinil,Armodafinil,Mylan
660,Armodafinil,Armodafinil,Lupin Pharmaceu
661,Armodafinil,Armodafinil,Aurobindo Pharm
662,Armonair Digihaler,Fluticasone Propionate,Teva Specialty
663,Armour Thyroid,Thyroid,Forest/Allergan
664,Armour Thyroid,Pork,Forest/Allergan
665,Arnuity Ellipta,Fluticasone Furoate,Glaxosmithkline
666,Aromasin,Exemestane,Pharmaci/Pfizer
667,Arthrotec 50,Diclofenac Sodium/Misoprostol,Pharmaci/Pfizer
668,Arthrotec 75,Diclofenac Sodium/Misoprostol,Pharmaci/Pfizer
669,Asa-Butalb-Caffeine-Codeine,Codeine/Butalbital/Asa/Caffein,Amneal Pharmace
670,Asacol Hd,Mesalamine,Allergan Inc.
671,Ascomp With Codeine,Codeine/Butalbital/Asa/Caffein,Breckenridge
672,Asenapine Maleate,Asenapine Maleate,Sigmapharm Labo
673,Asenapine Maleate,Asenapine Maleate,Greenstone LLC.
674,Asenapine Maleate,Asenapine Maleate,Breckenridge
675,Asenapine Maleate,Asenapine Maleate,Alembic Pharmac
676,Ashlyna,L-Norgest/E.Estradiol-E.Estrad,Glenmark Pharma
677,Asmanex,Mometasone Furoate,Organon LLC
678,Asmanex,Mometasone Furoate,Merck Sharp & D
679,Asmanex HFA,Mometasone Furoate,Organon LLC
680,Asmanex HFA,Mometasone Furoate,Merck Sharp & D
681,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Teva USA
682,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Slate Run Pharm
683,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Par Pharm.
684,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Northstar Rx Ll
685,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,"Micro Labs USA,"
686,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Lannett Co. Inc
687,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Glenmark Pharma
688,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Dr.Reddy'S Lab
689,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Avkare
690,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Ani Pharmaceuti
691,Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,Amneal Pharmace
692,Assure Id Insulin Safety,Syringe,Arkray USA
693,Assure Id Insulin Safety,Needle,Arkray USA
694,Assure Id Insulin Safety,Insuln,Arkray USA
695,Assure Id Insulin Safety,Safe,Arkray USA
696,Assure Id Insulin Safety,1ml,Arkray USA
697,Assure Id Insulin Safety,Syringe,Arkray USA
698,Assure Id Insulin Safety,Needle,Arkray USA
699,Assure Id Insulin Safety,Insuln,Arkray USA
700,Assure Id Insulin Safety,Sf 0.5ml,Arkray USA
701,Assure Id Pen Needle,Pen Needle,Arkray USA
702,Assure Id Pen Needle,Diabetic,Arkray USA
703,Assure Id Pen Needle,Safety,Arkray USA
704,Astagraf XL,Tacrolimus,Astellas Pharma
705,Atacand,Candesartan Cilexetil,Ani Pharmaceuti
706,Atacand HCT,Candesartan/Hydrochlorothiazid,Ani Pharmaceuti
707,Atazanavir Sulfate,Atazanavir Sulfate,Teva USA
708,Atazanavir Sulfate,Atazanavir Sulfate,Northstar Rx Ll
709,Atazanavir Sulfate,Atazanavir Sulfate,"Cipla USA, Inc."
710,Atazanavir Sulfate,Atazanavir Sulfate,Aurobindo Pharm
711,Atazanavir Sulfate,Atazanavir Sulfate,Amneal Pharmace
712,Atelvia,Risedronate Sodium,Actavis/Allerga
713,Atenolol,Atenolol,Unichem Pharmac
714,Atenolol,Atenolol,Teva USA
715,Atenolol,Atenolol,Sandoz
716,Atenolol,Atenolol,Zydus Pharmaceu
717,Atenolol,Atenolol,Rising Pharm
718,Atenolol,Atenolol,Ranbaxy/Sun Pha
719,Atenolol,Atenolol,Mylan Instituti
720,Atenolol,Atenolol,Mylan
721,Atenolol,Atenolol,Mutual Pharm Co
722,Atenolol,Atenolol,Legacy Pharmace
723,Atenolol,Atenolol,"Gsms, Inc."
724,Atenolol,Atenolol,Aurobindo Pharm
725,Atenolol,Atenolol,Aphena Pharma S
726,Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,Zydus Pharmaceu
727,Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,Unichem Pharmac
728,Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,Northstar Rx Ll
729,Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,Actavis/Teva
730,Ativan*,Lorazepam,West-Ward/Hikma
731,Ativan*,Lorazepam,Bausch Health U
732,Atomoxetine HCl,Atomoxetine HCl,Teva USA
733,Atomoxetine HCl,Atomoxetine HCl,Rising Pharm
734,Atomoxetine HCl,Atomoxetine HCl,Prasco Labs
735,Atomoxetine HCl,Atomoxetine HCl,Northstar Rx Ll
736,Atomoxetine HCl,Atomoxetine HCl,Major Pharmaceu
737,Atomoxetine HCl,Atomoxetine HCl,Glenmark Pharma
738,Atomoxetine HCl,Atomoxetine HCl,Dr.Reddy'S Lab
739,Atomoxetine HCl,Atomoxetine HCl,Camber Pharmace
740,Atomoxetine HCl,Atomoxetine HCl,Burel Pharmaceu
741,Atomoxetine HCl,Atomoxetine HCl,Apotex Corp
742,Atorvastatin Calcium,Atorvastatin Calcium,Zydus Pharmaceu
743,Atorvastatin Calcium,Atorvastatin Calcium,Teva USA
744,Atorvastatin Calcium,Atorvastatin Calcium,Sciegen Pharmac
745,Atorvastatin Calcium,Atorvastatin Calcium,Pd-Rx Pharm
746,Atorvastatin Calcium,Atorvastatin Calcium,Ohm-Sun Pharmac
747,Atorvastatin Calcium,Atorvastatin Calcium,Novadoz Pharmac
748,Atorvastatin Calcium,Atorvastatin Calcium,Northstar Rx Ll
749,Atorvastatin Calcium,Atorvastatin Calcium,Nivagen Pharmac
750,Atorvastatin Calcium,Atorvastatin Calcium,New Horizon Rx
751,Atorvastatin Calcium,Atorvastatin Calcium,Mylan Instituti
752,Atorvastatin Calcium,Atorvastatin Calcium,Mylan
753,Atorvastatin Calcium,Atorvastatin Calcium,"Micro Labs USA,"
754,Atorvastatin Calcium,Atorvastatin Calcium,Marlex Pharm.
755,Atorvastatin Calcium,Atorvastatin Calcium,Major Pharmaceu
756,Atorvastatin Calcium,Atorvastatin Calcium,Lupin Pharmaceu
757,Atorvastatin Calcium,Atorvastatin Calcium,Legacy Pharmace
758,Atorvastatin Calcium,Atorvastatin Calcium,Kremers/Lannett
759,Atorvastatin Calcium,Atorvastatin Calcium,International L
760,Atorvastatin Calcium,Atorvastatin Calcium,Sandoz
761,Atorvastatin Calcium,Atorvastatin Calcium,"Gsms, Inc."
762,Atorvastatin Calcium,Atorvastatin Calcium,Greenstone LLC.
763,Atorvastatin Calcium,Atorvastatin Calcium,Dr.Reddy'S Lab
764,Atorvastatin Calcium,Atorvastatin Calcium,"Cipla USA, Inc."
765,Atorvastatin Calcium,Atorvastatin Calcium,Cambridge Thera
766,Atorvastatin Calcium,Atorvastatin Calcium,Biocon Pharma I
767,Atorvastatin Calcium,Atorvastatin Calcium,Avpak
768,Atorvastatin Calcium,Atorvastatin Calcium,Ascend Laborato
769,Atorvastatin Calcium,Atorvastatin Calcium,Apotex Corp
770,Atorvastatin Calcium,Atorvastatin Calcium,Akron Pharma In
771,Atorvastatin Calcium,Atorvastatin Calcium,Accord Healthca
772,Atorvastatin Calcium,Atorvastatin Calcium,AHP
773,Atovaquone,Atovaquone,Vistapharm
774,Atovaquone,Atovaquone,Pharm Assoc Inc
775,Atovaquone,Atovaquone,Northstar Rx Ll
776,Atovaquone,Atovaquone,Major Pharmaceu
777,Atovaquone,Atovaquone,Lupin Pharmaceu
778,Atovaquone,Atovaquone,"KVK-Tech, Inc."
779,Atovaquone,Atovaquone,Glenmark Pharma
780,Atovaquone,Atovaquone,Camber Pharmace
781,Atovaquone,Atovaquone,Amneal Pharmace
782,Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,Prasco Labs
783,Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,Mylan
784,Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,Glenmark Pharma
785,Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,Bluepoint Labor
786,Atralin,Tretinoin,Bausch Health U
787,Atripla,Efavirenz/Emtricit/Tenofovr Df,Gilead Sciences
788,Atropine Sulfate*,Atropine Sulfate,Hospira/Pfizer
789,Atropine Sulfate*,Atropine Sulfate,Fresenius Kabi
790,Atropine Sulfate*,Atropine Sulfate,Bausch Health U
791,Atropine Sulfate*,Atropine Sulfate,Apotex Corp
792,Atropine Sulfate*,Atropine Sulfate,Amer. Regent
793,Atropine Sulfate*,Atropine Sulfate,Akorn Inc.
794,Atrovent HFA,Ipratropium Bromide,Boehringer Ing.
795,Aubagio,Teriflunomide,Sanofi-Aventis
796,Aubra Eq,Levonorgestrel/Ethin.Estradiol,"Afaxys, Inc."
797,Augmentin,Amoxicillin/Potassium Clav,Dr.Reddy'S Lab
798,Aurovela,Norethindrone Ac-Eth Estradiol,Aurobindo Pharm
799,Aurovela 24 Fe,Norethindrone-E.Estradiol-Iron,Aurobindo Pharm
800,Aurovela Fe,Norethindrone-E.Estradiol-Iron,Aurobindo Pharm
801,Auryxia,Ferric Citrate,Keryx Biopharma
802,Austedo,Deutetrabenazine,Teva USA
803,Autoshield Duo Pen Needle,Pen Needle,Bd Diabetes
804,Autoshield Duo Pen Needle,Dual Safety,Bd Diabetes
805,Autoshield Duo Pen Needle,Diabetc,Bd Diabetes
806,Autoshield Pen Needle,Pen Needle,Bd Diabetes
807,Autoshield Pen Needle,Diabetic,Bd Diabetes
808,Autoshield Pen Needle,Safety,Bd Diabetes
809,Auvi-Q,Epinephrine,"Kaleo, Inc."
810,Avalide,Irbesartan/Hydrochlorothiazide,Sanofi-Aventis
811,Avandia,Rosiglitazone Maleate,Glaxosmithkline
812,Avapro,Irbesartan,Sanofi-Aventis
813,Avastin,Bevacizumab,"Genentech, Inc."
814,Aveed,Testosterone Undecanoate,Endo Pharm Inc.
815,Aviane,Levonorgestrel/Ethin.Estradiol,Teva USA
816,Avita,Tretinoin,Mylan
817,Avodart,Dutasteride,GSK/ Woodward P
818,Avonex,Interferon Beta-1a,Biogen-Idec
819,Avonex Pen,Interferon Beta-1a,Biogen-Idec
820,Avsola,Infliximab-Axxq,Amgen
821,Avycaz,Ceftazidime/Avibactam,Allergan Inc.
822,Aygestin,Norethindrone Acetate,Teva Women's He
823,Ayvakit,Avapritinib,Blueprint Medic
824,Azacitidine,Azacitidine,Wockhardt USA L
825,Azacitidine,Azacitidine,Sandoz
826,Azacitidine,Azacitidine,Fresenius Kabi
827,Azacitidine,Azacitidine,Dr.Reddy'S Lab
828,Azacitidine,Azacitidine,Dr. Reddy'S/Pre
829,Azacitidine,Azacitidine,"Cipla USA, Inc."
830,Azacitidine,Azacitidine,Breckenridge
831,Azacitidine,Azacitidine,Bluepoint Labor
832,Azacitidine,Azacitidine,Armas Pharmaceu
833,Azacitidine,Azacitidine,Accord Healthca
834,Azactam,Aztreonam,BMS Primarycare
835,Azasan,Azathioprine,Salix Pharmaceu
836,Azasite,Azithromycin,Akorn Inc.
837,Azathioprine,Azathioprine,Zydus Pharmaceu
838,Azathioprine,Azathioprine,Mylan Instituti
839,Azathioprine,Azathioprine,Mylan
840,Azathioprine,Azathioprine,Glenmark Pharma
841,Azathioprine,Azathioprine,Ascend Laborato
842,Azathioprine,Azathioprine,Amneal Pharmace
843,Azathioprine,Azathioprine,AHP
844,Azelaic Acid,Azelaic Acid,Taro Pharm USA
845,Azelaic Acid,Azelaic Acid,Sandoz
846,Azelaic Acid,Azelaic Acid,Glenmark Pharma
847,Azelaic Acid,Azelaic Acid,Amneal Pharmace
848,Azelaic Acid,Azelaic Acid,Actavis/Teva
849,Azelastine HCl*,Azelastine HCl,Sun Pharma Glob*
850,Azelastine HCl*,Azelastine HCl,Perrigo/Padagis
851,Azelastine HCl*,Azelastine HCl,Ascend Laborato
852,Azelastine HCl*,Azelastine HCl,Wallace/Mylan
853,Azelastine HCl*,Azelastine HCl,Akorn Inc.
854,Azelastine HCl*,Azelastine HCl,Fosun Pharma Us
855,Azelastine HCl*,Azelastine HCl,Hi-Tech/Akorn C
856,Azelastine HCl*,Azelastine HCl,Apotex Corp*
857,Azelastine HCl*,Azelastine HCl,Sandoz
858,Azelastine HCl*,Azelastine HCl,Roxane/West-War
859,Azelastine HCl*,Azelastine HCl,Zydus Pharmaceu
860,Azelastine HCl*,Azelastine HCl,Somerset Therap
861,Azelastine HCl*,Azelastine HCl,Amneal Pharmace
862,Azelastine HCl*,Azelastine HCl,Breckenridge
863,Azelastine HCl*,Azelastine HCl,Avkare
864,Azelastine HCl*,Azelastine HCl,Aurobindo Pharm
865,Azelastine HCl*,Azelastine HCl,Alembic Pharmac
866,Azelastine-Fluticasone,Azelastine/Fluticasone,Apotex Corp
867,Azelastine-Fluticasone,Azelastine/Fluticasone,Perrigo/Padagis
868,Azelastine-Fluticasone,Azelastine/Fluticasone,Mylan
869,Azelex,Azelaic Acid,"Almirall, LLC"
870,Azesco,Prenatal 147/Iron/Folic Acid,"Solubiomix, LLC"
871,Azilect,Rasagiline Mesylate,Teva Neuroscien
872,Azithromycin*,Azithromycin,Auromedics Phar
873,Azithromycin*,Azithromycin,Athenex Pharmac
874,Azithromycin*,Azithromycin,Wockhardt USA L
875,Azithromycin*,Azithromycin,Aurobindo Pharm
876,Azithromycin*,Azithromycin,Athenex-Novaplu
877,Azithromycin*,Azithromycin,Bionpharma Inc.
878,Azithromycin*,Azithromycin,Apotex Corp*
879,Azithromycin*,Azithromycin,Alembic Pharmac
880,Azithromycin*,Azithromycin,Sun Pharmaceuti
881,Azithromycin*,Azithromycin,Epic Pharma LLC
882,Azithromycin*,Azithromycin,Zydus Pharmaceu
883,Azithromycin*,Azithromycin,Teva USA
884,Azithromycin*,Azithromycin,Rising Pharm
885,Azithromycin*,Azithromycin,Fresenius Kabi
886,Azithromycin*,Azithromycin,Greenstone LLC.
887,Azithromycin*,Azithromycin,Slate Run Pharm
888,Azithromycin*,Azithromycin,Tagi Pharma
